Office_Record_No,Office_name,Address_1,Address_2,City,State,Zip_Code,Phone_number_2,Office_contact,HandicapAccess,Fax_number2
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53784,"Tri-County Emergency Physicians, LLC",Chestnut Hill Hospital: Dept of Emergency Medicine,8835 Germantown Avenue,Philadelphia,PA,19118,,,FALSE,
53794,Chestnut Hill Hospital,8835 Germantown Avenue,,Philadelphia,PA,19118,,,FALSE,
53794,Chestnut Hill Hospital,8835 Germantown Avenue,,Philadelphia,PA,19118,,,FALSE,
53805,Chestnut Hill Hospital,8835 Germantown Avenue,,Philadelphia,PA,19118,,,FALSE,
53816,"Tri-County Hospitalists, LLC",8835 Germantown Avenue,,Philadelphia,PA,19118,,,FALSE,
53825,Claytor/Noone Plastic Surgery,135 South Bryn Mawer Avenue,Suite 300,Bryn Mawr,PA,19010,,,FALSE,
53841,Family Practice Associates of Southern Chester County - West Grove,900 W Baltimore Pike,Suite 200,West Grove,PA,19390,(610)869-4627,Erin Gooch,FALSE,
53841,Family Practice Associates of Southern Chester County - West Grove,900 W Baltimore Pike,Suite 200,West Grove,PA,19390,(610)869-4627,Erin Gooch,FALSE,
53841,Family Practice Associates of Southern Chester County - West Grove,900 W Baltimore Pike,Suite 200,West Grove,PA,19390,(610)869-4627,Erin Gooch,FALSE,
53841,Family Practice Associates of Southern Chester County - West Grove,900 W Baltimore Pike,Suite 200,West Grove,PA,19390,(610)869-4627,Erin Gooch,FALSE,
53842,First State Orthopedics,900 W Baltimore Pike,Suite 101,West Grove,PA,19390,,,FALSE,
53842,First State Orthopedics,900 W Baltimore Pike,Suite 101,West Grove,PA,19390,,,FALSE,
53846,Jefferson Neurologic Associates,900 Walnut Street,Suite 200,Philadelphia,PA,19107,,,FALSE,
53846,Jefferson Neurologic Associates,900 Walnut Street,Suite 200,Philadelphia,PA,19107,,,FALSE,
53859,Jefferson Neurological,901 Walnut Street,Suite 400,Philadelphia,PA,19107,,,FALSE,
53861,Jefferson Neurology Associates,901 Walnut Street,4th Floor,Philadelphia,PA,19107,,,FALSE,
53861,Jefferson Neurology Associates,901 Walnut Street,4th Floor,Philadelphia,PA,19107,,,FALSE,
53863,Jefferson Neurosurgical Associates,901 Walnut Street,4th Floor,Philadelphia,PA,19107,,,FALSE,
53889,Jefferson Neurosurgery Associates,909 Walnut Street,2nd Floor,Philadelphia,PA,19107,,,FALSE,
53891,Jefferson Neurosurgical Associates,909 Walnut Street,,Philadelphia,PA,19107,,,FALSE,
53891,Jefferson Neurosurgical Associates,909 Walnut Street,,Philadelphia,PA,19107,,,FALSE,
53891,Jefferson Neurosurgical Associates,909 Walnut Street,,Philadelphia,PA,19107,,,FALSE,
53895,Skin Smart Dermatology & Skin Care Center,910 East Willow Grove Avenue,,Wyndmoor,PA,19038,,,FALSE,
53895,Skin Smart Dermatology & Skin Care Center,910 East Willow Grove Avenue,,Wyndmoor,PA,19038,,,FALSE,
53904,The Urology Center of Chester County,915 Old Fern Hill Road,"Bldg B, Suite 202",West Chester,PA,19380,,,FALSE,
53904,The Urology Center of Chester County,915 Old Fern Hill Road,"Bldg B, Suite 202",West Chester,PA,19380,,,FALSE,
53904,The Urology Center of Chester County,915 Old Fern Hill Road,"Bldg B, Suite 202",West Chester,PA,19380,,,FALSE,
53904,The Urology Center of Chester County,915 Old Fern Hill Road,"Bldg B, Suite 202",West Chester,PA,19380,,,FALSE,
53904,The Urology Center of Chester County,915 Old Fern Hill Road,"Bldg B, Suite 202",West Chester,PA,19380,,,FALSE,
53907,"Chester County Eye Care Associates, PC",915 Old Fern Hill Road,Building B Suite 200,West Chester,PA,19380-4269,,,FALSE,
53907,"Chester County Eye Care Associates, PC",915 Old Fern Hill Road,Building B Suite 200,West Chester,PA,19380-4269,,,FALSE,
53912,"Vantage Eyecare, LLC",915 Old Fern Hill Road,Building B Suite 200,West Chester,PA,19380,,,FALSE,
53912,"Vantage Eyecare, LLC",915 Old Fern Hill Road,Building B Suite 200,West Chester,PA,19380,,,FALSE,
53913,"Surgical Specialists, PC",915 Old Fern Hill Road,Suite 201,West Chester,PA,19380,,,FALSE,
53913,"Surgical Specialists, PC",915 Old Fern Hill Road,Suite 201,West Chester,PA,19380,,,FALSE,
53913,"Surgical Specialists, PC",915 Old Fern Hill Road,Suite 201,West Chester,PA,19380,,,FALSE,
53913,"Surgical Specialists, PC",915 Old Fern Hill Road,Suite 201,West Chester,PA,19380,,,FALSE,
53918,The Bryn Mawr Urology Group,919 Conestoga Road,"Building 1, Suite 300",Rosemont,PA,19010,,,FALSE,
53918,The Bryn Mawr Urology Group,919 Conestoga Road,"Building 1, Suite 300",Rosemont,PA,19010,,,FALSE,
53919,Cirillo Center for Plastic Surgery,919 Conestoga Road,"Building Two, Suite 105",Bryn Mawr,PA,19010,,,FALSE,
53920,Jefferson University Hospital,920 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53933,Jefferson Health,925 Chestnut Street,Suite 220A,Philadelphia,PA,19107,,,FALSE,
53935,Rothman Institute Orthopaedics,925 Chestnut Street,5th Floor,Philadelphia,PA,19107,,,FALSE,
53953,Main Line Fertility,932 Pine Street,,Philadelphia,PA,19107,,,FALSE,
53955,"John Andersen, MD",933 North Charlotte Street,Suite 3A,Pottstown,PA,19464,,,FALSE,
53970,Main Line Plastic Surgery,945 East Haverford Road,Suite 102,Bryn Mawr,PA,19010,,,FALSE,
53977,Philadelphia Hand to Shoulder Center,950 Pulaski Drive,Suite 100,King of Prussia,PA,19406,,,FALSE,
53977,Philadelphia Hand to Shoulder Center,950 Pulaski Drive,Suite 100,King of Prussia,PA,19406,,,FALSE,
53990,Downingtown Family Practice,99 Manor Avenue,,Downingtown,PA,19335,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54003,"Pottstown Medical Specialists, Inc",Administrative Office,1601 Medical Drive,Pottstown,PA,19464,,,FALSE,
54007,Temple Henry Avenue Pediatrics,Andorra Shopping Center,8500 Henry Avenue,Philadelphia,PA,19128,,,FALSE,
54013,"Gateway Medical Associates, Inc/MAIL",Attn: Credentialing,412 Creamery Way Suite 400,Exton,PA,19341,,,FALSE,
54013,"Gateway Medical Associates, Inc/MAIL",Attn: Credentialing,412 Creamery Way Suite 400,Exton,PA,19341,,,FALSE,
54013,"Gateway Medical Associates, Inc/MAIL",Attn: Credentialing,412 Creamery Way Suite 400,Exton,PA,19341,,,FALSE,
54014,Jefferson Neurology Associates/MAIL,Attn: Dept of Neurology: Sue Massi,901 Walnut Street 4th Floor,Philadelphia,PA,19107,,,FALSE,
54014,Jefferson Neurology Associates/MAIL,Attn: Dept of Neurology: Sue Massi,901 Walnut Street 4th Floor,Philadelphia,PA,19107,,,FALSE,
54014,Jefferson Neurology Associates/MAIL,Attn: Dept of Neurology: Sue Massi,901 Walnut Street 4th Floor,Philadelphia,PA,19107,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54015,SpecialtyCare,Attn: Credentialing,3 Maryland Farms Suite 200,Brentwood,TN,37027,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54016,Jefferson Neurosurgical Associates/MAIL,Attn: Dept of Neurological Surgery:,909 Walnut Street Room 320L,Philadelphia,PA,19107,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54018,"Premier Orthopaedic & Sports Medicine Associates, Ltd",266 Lancaster Avenue,Suite 200 Barr Building,Malvern,PA,19355,,,FALSE,
54027,Brandywine Eating Disorders,218 Reeceville Road,Unit B 4950,Coatesville,PA,19320,(610)383-8470,Daniel Munsey,FALSE,
54027,Brandywine Eating Disorders,218 Reeceville Road,Unit B 4950,Coatesville,PA,19320,(610)383-8470,Daniel Munsey,FALSE,
54027,Brandywine Eating Disorders,218 Reeceville Road,Unit B 4950,Coatesville,PA,19320,(610)383-8470,Daniel Munsey,FALSE,
54027,Brandywine Eating Disorders,218 Reeceville Road,Unit B 4950,Coatesville,PA,19320,(610)383-8470,Daniel Munsey,FALSE,
54027,Brandywine Eating Disorders,218 Reeceville Road,Unit B 4950,Coatesville,PA,19320,(610)383-8470,Daniel Munsey,FALSE,
54027,Brandywine Eating Disorders,218 Reeceville Road,Unit B 4950,Coatesville,PA,19320,(610)383-8470,Daniel Munsey,FALSE,
54027,Brandywine Eating Disorders,218 Reeceville Road,Unit B 4950,Coatesville,PA,19320,(610)383-8470,Daniel Munsey,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54028,Brandywine Hospital: Anesthesia Service,201 Reeceville Road,,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
54030,"Tri-County Hospitalists, LLC",Brandywine Hospital,201 Reeceville Road,Coatesville,PA,19320,,,FALSE,
